Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
1247,535302130,20,5,102,9373,1,0,2,0,3,1,2,15,2,2,0,0,5,6,1953,1953,1,1,8,8,0,492,2,2,4,3,3,1,1,648,1,694,671,738,1,2,1,5,1152,0,0,1012,0,0,1,0,3,1,2,6,7,0,0,6,2007,1,2,636,3,3,2,0,0,0,0,0,0,0.0,0,0,0,5,2008,0,0,137500
2733,905402110,20,5,75,9375,1,0,3,0,3,1,2,7,2,2,0,0,4,5,1954,1954,1,1,8,8,0,500,2,3,4,3,3,1,1,656,1,712,776,738,1,4,1,5,1350,0,0,1013,0,0,1,0,3,1,2,6,7,1,4,2,2007,2,2,504,3,3,2,237,0,0,0,0,0,0.0,0,0,0,6,2006,0,0,146000
1440,907187080,20,5,93,9382,1,0,2,0,3,2,2,5,2,2,0,0,7,5,1999,2000,1,1,14,14,0,504,2,2,3,3,3,1,1,658,1,755,503,738,1,4,1,5,1479,0,0,1014,0,0,1,0,3,1,3,6,7,0,0,2,2007,2,2,577,3,3,2,120,25,0,0,0,0,0.0,0,0,0,7,2008,0,0,191000
894,908201040,20,5,50,9405,1,0,3,0,3,0,2,7,2,2,0,0,5,9,1947,2008,3,1,14,14,0,504,2,4,4,3,3,1,1,659,1,841,229,739,1,4,1,5,698,0,0,1015,0,0,1,0,2,1,2,4,7,0,0,0,2007,0,0,0,0,0,2,0,200,0,0,0,0,0.0,0,0,0,6,2009,0,0,118000
2190,908250100,20,5,68,9450,1,0,3,1,3,0,1,7,2,2,0,0,4,5,1954,1954,1,1,8,8,0,514,2,2,4,3,3,1,1,663,1,906,321,740,1,4,1,5,894,0,0,1017,0,0,1,0,3,1,2,5,7,0,0,6,2007,1,2,400,3,3,2,0,0,0,0,0,0,0.0,0,0,0,5,2007,0,1,110000
1666,527403310,20,5,63,9457,1,0,3,0,3,0,2,15,2,2,0,0,5,6,1970,1990,1,1,8,8,0,567,2,2,4,3,3,1,1,672,1,955,252,741,1,2,1,5,1422,0,0,1020,0,0,1,0,3,1,2,7,5,0,0,6,2007,1,2,576,3,3,2,252,0,0,0,0,0,0.0,2,0,0,9,2007,0,0,155000
1244,535180100,20,5,75,9464,1,0,3,0,3,1,2,15,2,2,0,0,6,7,1958,1958,3,1,8,8,0,604,2,3,4,3,3,1,1,680,1,1037,1065,742,1,3,1,5,1080,0,0,1020,0,0,1,0,3,1,2,5,7,0,0,2,2007,1,1,288,3,3,2,0,0,0,0,130,0,0.0,0,0,0,6,2008,0,0,136000
1979,902110010,30,7,56,3153,1,1,3,0,3,0,2,20,2,2,0,0,5,6,1920,1990,1,1,8,8,2,0,3,2,5,4,0,3,5,690,1,0,279,742,1,3,1,5,967,0,0,1020,1,0,1,0,2,1,2,5,7,1,4,6,1935,1,1,180,2,3,0,0,0,26,0,0,0,0.0,0,0,0,7,2007,0,0,99900
1547,910202050,30,7,40,3636,1,0,3,0,3,0,2,11,2,2,0,0,4,4,1922,1950,1,1,0,0,2,0,3,2,5,4,3,4,5,696,1,0,395,744,1,1,0,5,796,0,0,1022,1,0,1,0,2,1,2,5,7,0,0,0,1940,0,0,0,0,0,0,0,0,100,0,0,0,0.0,3,0,0,1,2008,0,0,55000
2238,910202030,30,7,46,3672,1,0,3,0,3,0,2,11,0,2,0,0,5,7,1922,1950,1,1,13,13,2,0,3,2,5,4,3,4,5,700,1,0,901,745,1,4,1,5,816,0,0,1022,1,0,1,0,2,1,2,5,7,0,0,6,1940,1,1,100,2,2,0,0,0,96,0,0,0,0.0,0,0,0,9,2007,0,0,75200
1988,902207010,30,7,40,3880,1,0,3,0,3,0,2,20,2,2,0,0,5,9,1945,1997,1,1,14,14,2,0,3,3,4,4,3,4,5,700,1,0,132,747,1,3,1,5,866,0,0,1025,0,0,1,0,2,1,3,4,7,0,0,0,1941,0,0,0,0,0,2,58,42,0,0,0,0,0.0,0,0,0,8,2007,0,0,110500
898,908229020,30,5,56,4060,1,0,3,0,3,1,2,7,1,2,0,0,5,8,1922,1950,1,1,15,17,2,0,3,2,3,4,3,4,5,701,1,0,138,747,1,4,1,5,864,0,0,1025,1,0,1,0,2,1,2,4,7,0,0,0,1946,0,0,0,0,0,2,0,96,0,0,0,0,0.0,0,0,0,7,2009,0,0,99900
2690,903430130,30,7,153,4118,1,1,2,1,3,1,1,20,1,2,0,0,4,4,1941,1950,1,1,15,17,2,0,3,2,4,4,3,4,5,708,1,0,481,747,3,1,0,4,693,0,0,1026,1,0,1,0,2,1,1,4,7,0,0,0,1947,0,0,0,0,0,0,0,20,0,0,0,0,0.0,0,0,0,3,2006,0,0,52500
1221,534451170,30,5,56,4130,1,0,2,0,3,0,2,3,2,2,0,0,3,6,1935,2003,1,1,14,14,2,0,3,2,4,4,3,4,5,710,1,0,748,750,1,3,1,5,729,0,0,1026,1,0,1,0,2,1,2,5,2,0,0,0,1947,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,7,2008,0,0,52000
2188,908226180,30,4,70,4270,1,0,3,1,3,0,1,7,2,2,0,0,3,6,1931,2006,1,1,8,8,2,0,3,2,5,4,3,2,4,712,1,0,789,756,1,4,1,5,774,0,0,1027,0,0,1,0,3,1,3,6,7,0,0,0,1948,0,0,0,0,0,2,0,0,286,0,0,0,0.0,0,0,0,5,2007,0,0,79000
2207,909254140,30,5,40,4280,1,0,3,0,3,0,2,6,2,2,0,0,5,6,1913,2002,1,1,16,13,2,0,3,2,3,4,3,2,4,725,1,0,319,756,1,2,0,5,694,0,0,1027,0,0,1,0,2,1,3,4,7,1,4,6,1948,1,1,352,4,3,1,0,0,34,0,0,0,0.0,3,0,0,3,2007,0,0,90350
1977,902106120,30,7,56,4480,1,0,3,0,3,1,2,20,0,2,0,0,5,5,1922,1950,1,1,0,0,2,0,3,2,3,4,3,2,4,728,1,0,252,756,1,2,0,3,1022,0,0,1028,0,0,1,0,2,1,1,4,7,1,4,6,1950,1,1,184,3,2,0,0,122,20,0,0,0,0.0,3,0,0,2,2007,0,0,89500
172,902106130,30,7,56,4485,1,1,3,0,3,0,2,20,0,2,0,0,5,7,1920,1950,1,1,15,17,2,0,3,2,3,4,3,2,4,731,1,0,624,756,1,2,1,5,936,0,0,1029,1,0,1,0,2,1,2,5,7,1,4,0,1950,0,0,0,0,0,1,51,0,135,0,0,0,0.0,3,0,0,5,2010,0,0,109500
176,902125160,30,7,47,4608,1,0,3,0,3,1,2,20,0,2,0,0,4,6,1945,1950,1,1,8,8,2,0,2,3,4,4,3,2,4,732,1,0,0,757,1,2,1,5,747,0,0,1030,0,0,1,0,2,1,2,4,7,0,0,2,1950,1,1,220,3,3,2,0,0,0,0,0,0,0.0,0,0,0,6,2010,0,0,80000
1290,902105130,30,7,60,4800,1,0,3,0,3,1,2,20,2,2,0,0,5,4,1940,1950,1,1,8,8,2,0,2,2,4,4,3,2,4,732,1,0,150,765,1,2,1,5,672,0,0,1031,1,0,1,0,2,1,2,4,7,0,0,6,1950,1,1,256,3,3,2,0,0,0,0,0,0,0.0,3,0,0,8,2008,0,0,64000
2040,903458060,30,7,40,4800,1,0,3,0,3,0,2,11,2,2,0,0,4,7,1916,1990,1,1,8,8,2,0,2,2,4,4,3,2,4,734,1,0,0,765,1,4,1,4,1196,0,0,1032,0,0,1,0,2,1,2,5,7,0,0,6,1951,1,2,440,3,3,2,0,0,0,0,0,0,0.0,0,0,0,7,2007,0,0,109900
286,909100080,30,5,67,4853,1,0,3,1,3,0,2,21,0,2,0,0,5,6,1924,1999,1,1,8,14,2,0,2,2,5,4,3,2,4,734,1,0,0,765,1,1,0,4,1296,0,0,1032,0,0,1,0,2,1,1,5,7,1,4,6,1951,1,1,260,3,3,2,0,0,36,0,0,0,0.0,3,0,0,5,2010,0,0,104000
194,903225150,30,7,50,5000,1,0,3,0,3,0,2,3,1,2,0,0,4,7,1925,1950,1,1,8,8,0,0,2,2,5,4,3,2,4,737,1,0,0,765,1,2,0,3,765,0,0,1032,0,0,1,0,2,1,3,4,7,0,0,6,1952,1,1,200,2,3,1,135,0,41,0,0,0,0.0,3,0,0,4,2010,0,0,87000
1513,909100150,30,5,67,5142,1,0,3,0,3,0,2,7,2,2,0,1,4,7,1923,2008,1,1,15,17,0,0,2,2,3,4,3,2,4,748,1,0,624,768,1,2,1,5,949,343,0,1032,0,0,1,0,3,1,3,6,7,0,0,6,1953,1,1,205,3,3,0,0,0,183,0,0,0,0.0,0,0,0,6,2008,0,0,108000
2704,904302020,30,5,50,5220,1,0,2,0,3,0,2,21,2,2,0,0,5,3,1936,1950,1,1,15,15,0,0,2,2,5,4,3,2,4,749,1,0,248,768,1,3,1,5,879,0,0,1034,1,0,1,0,2,1,2,4,7,0,0,6,1954,1,1,180,3,3,1,0,108,0,0,0,0,0.0,0,0,0,1,2006,0,0,80000
1285,902100030,30,7,30,5232,1,1,0,1,3,0,2,20,0,2,0,0,5,5,1925,2004,1,1,15,17,0,0,2,2,5,4,3,2,4,760,1,0,276,768,1,3,0,2,764,0,0,1036,0,0,1,0,2,1,2,4,7,0,0,6,1954,1,2,504,3,3,0,0,0,0,0,0,0,0.0,0,0,0,6,2008,0,0,73000
615,534450150,30,5,50,5330,1,0,3,2,3,0,2,3,2,2,0,0,4,7,1940,1950,3,1,14,14,0,0,2,2,4,4,3,2,4,763,1,0,993,768,1,3,1,5,708,0,0,1036,1,0,1,0,2,1,1,5,7,0,0,0,1954,0,0,0,0,0,2,164,0,0,0,0,0,0.0,0,0,0,12,2009,0,0,82500
131,534451150,30,5,55,5350,1,0,2,0,3,0,2,3,2,2,0,0,3,2,1940,1966,1,1,15,10,0,0,2,0,4,4,3,0,4,764,1,0,228,768,1,4,1,5,1306,0,0,1038,0,0,1,0,3,1,1,6,4,0,0,0,1954,0,0,0,0,0,2,263,0,0,0,0,0,0.0,2,4,450,5,2010,0,0,76500
663,535383060,30,5,90,5400,1,0,3,0,3,0,2,20,0,2,0,0,2,5,1940,1950,1,1,13,13,0,0,2,2,3,4,3,0,4,769,1,0,363,768,1,3,0,4,599,0,0,1039,0,0,1,0,2,1,3,4,7,0,0,0,1954,0,0,0,0,0,0,0,81,0,0,0,0,0.0,0,0,0,6,2009,0,0,59000
1258,535380110,30,5,60,5400,1,0,3,0,3,1,2,20,2,2,0,0,4,7,1940,2005,2,1,14,14,0,0,2,2,3,4,3,0,4,775,1,0,600,768,1,3,1,5,672,0,0,1040,0,0,1,0,2,1,2,4,7,0,0,6,1954,1,1,308,3,3,0,88,108,0,0,0,0,0.0,0,0,0,7,2008,0,0,86900
1952,535382150,30,5,60,5400,1,0,3,0,3,1,2,20,2,2,0,0,5,6,1920,1950,1,1,15,17,0,0,2,2,5,4,3,0,4,775,1,0,882,768,1,4,1,4,691,0,0,1040,0,0,1,0,2,1,4,4,7,0,0,6,1954,1,1,216,2,3,0,0,20,94,0,0,0,0.0,0,0,0,1,2007,0,1,86000
1296,902128075,30,7,60,5400,1,0,3,0,3,0,2,20,2,2,0,0,7,6,1920,2006,1,1,13,13,0,0,2,2,4,4,3,0,4,776,1,0,396,768,1,2,1,5,1027,0,0,1040,0,0,1,0,2,1,3,5,7,1,3,0,1954,0,0,0,0,0,0,0,28,0,0,0,0,0.0,0,0,0,2,2008,0,0,120000
2598,535376100,30,5,60,5400,1,0,3,0,3,1,0,20,2,2,0,0,5,6,1921,1968,1,1,8,8,0,0,2,2,5,4,3,0,4,777,1,0,430,768,1,4,1,5,1073,0,0,1040,0,0,1,0,2,1,2,4,7,0,0,6,1954,1,1,326,3,3,2,0,0,112,0,0,0,0.0,0,0,0,12,2006,0,1,108480
1514,909100170,30,5,67,5604,1,0,3,0,3,0,2,7,2,2,0,0,5,6,1925,1950,1,1,13,13,0,0,2,2,4,4,3,0,4,780,1,0,698,768,1,2,0,4,864,0,0,1040,0,0,1,0,2,1,2,5,7,0,0,0,1956,0,0,0,0,0,2,0,0,96,0,0,0,0.0,0,0,0,4,2008,0,0,98000
2647,902111010,30,7,50,5633,1,2,3,0,3,0,2,20,2,2,0,0,5,7,1925,1950,1,1,8,13,0,0,2,2,5,4,3,0,4,782,1,0,698,768,1,2,1,5,844,0,0,1040,0,0,2,0,2,1,2,5,7,0,0,6,1956,1,1,216,3,3,0,50,81,123,0,0,0,0.0,0,0,0,7,2006,0,0,111500
2644,902109010,30,7,70,5684,1,0,3,0,3,0,2,20,2,2,0,0,6,8,1930,2005,3,1,15,17,0,0,2,2,5,4,3,1,4,784,1,0,506,773,1,4,1,4,813,0,0,1040,0,0,1,0,2,1,3,5,7,0,0,6,1956,1,1,270,2,2,0,0,113,0,0,0,0,0.0,0,0,0,6,2006,0,0,110000
2657,902207110,30,7,48,5747,1,0,3,0,3,0,2,20,2,2,0,0,3,4,1920,1950,1,1,15,17,0,0,2,2,3,4,3,1,4,804,1,0,0,776,1,3,1,5,840,0,0,1040,0,0,1,0,2,1,1,5,7,0,0,6,1956,1,1,250,3,2,0,112,0,0,0,0,0,0.0,0,0,0,6,2006,0,0,64000
711,902206260,30,7,50,5784,1,0,3,0,3,0,2,20,0,2,0,0,5,8,1938,1996,1,1,8,8,0,0,2,2,5,4,3,1,4,809,1,0,399,780,1,3,1,4,886,0,0,1040,0,0,1,0,2,1,2,4,7,0,0,2,1956,1,1,273,3,3,2,144,20,80,0,0,0,0.0,0,0,0,12,2009,0,0,91300
2557,534451130,30,5,52,5825,1,0,2,0,3,0,2,3,2,2,0,0,4,5,1926,1953,1,1,8,8,0,0,2,3,3,4,3,1,4,816,1,0,265,780,1,3,1,5,747,0,0,1040,0,0,1,0,1,1,2,5,7,0,0,6,1956,1,2,528,3,3,2,0,0,32,0,0,0,0.0,0,0,0,6,2006,0,0,79900
2556,534451120,30,5,51,5900,1,0,2,1,3,0,2,3,2,2,0,0,4,7,1923,1958,1,1,15,17,0,0,2,2,3,4,3,1,6,824,1,0,232,780,1,2,1,4,869,0,0,1040,0,0,1,0,2,1,1,4,7,0,0,0,1957,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,8,2006,0,0,85500
709,902205010,30,7,50,5925,1,0,3,0,3,1,2,20,2,2,0,0,2,4,1940,1950,1,1,8,8,0,0,2,3,5,4,3,1,6,824,1,0,235,780,1,1,0,4,612,0,0,1040,0,0,1,0,1,1,2,4,7,0,0,6,1957,1,1,308,3,2,0,0,0,25,0,0,0,0.0,0,0,0,10,2009,0,0,45000
1984,902202070,30,7,50,5925,1,0,3,1,3,0,2,20,2,2,0,0,4,7,1937,2000,3,1,13,13,0,0,2,2,5,4,3,1,6,826,1,0,281,780,1,2,1,5,1131,0,0,1040,0,0,1,0,2,1,2,7,7,0,0,6,1957,1,2,672,3,3,2,0,72,0,0,0,0,0.0,3,0,0,3,2007,0,3,89471
2684,903235020,30,7,50,6000,1,0,3,0,3,0,2,3,2,2,0,0,5,7,1921,1950,1,1,15,15,0,0,2,2,4,4,3,1,6,832,1,0,624,780,1,3,1,5,616,0,0,1040,1,0,1,0,2,1,2,4,7,0,0,6,1957,1,1,205,3,3,2,0,0,129,0,0,0,0.0,0,0,0,6,2006,0,0,89000
1336,903226150,30,7,50,6000,1,0,3,2,3,0,2,3,2,2,0,0,5,7,1924,2003,1,1,15,17,0,0,2,1,5,4,3,1,6,833,1,0,765,780,1,4,1,5,949,0,0,1040,1,0,1,0,2,1,2,5,7,1,2,6,1958,1,2,370,3,3,2,0,0,48,0,0,0,0.0,0,0,0,7,2008,0,0,119000
1986,902205130,30,7,50,6000,1,0,3,0,3,0,2,20,2,2,0,0,4,4,1920,1950,3,1,8,8,0,0,2,2,3,4,3,1,6,836,1,0,967,780,1,3,1,4,960,0,0,1041,0,0,1,0,2,1,1,5,7,0,0,6,1958,1,1,308,3,3,2,0,0,168,0,0,0,0.0,0,0,0,7,2007,0,0,108500
2683,903234030,30,7,50,6000,1,0,3,0,3,0,2,20,0,2,0,0,6,6,1925,1980,1,1,8,8,0,0,2,3,5,4,3,1,6,846,1,0,1158,780,1,3,1,5,1103,0,0,1042,0,0,1,0,2,1,3,5,7,1,4,6,1958,1,2,440,3,3,2,166,120,0,0,0,0,0.0,3,0,0,7,2006,0,0,110500
2245,911128020,30,1,60,6060,1,0,3,0,3,0,2,11,2,2,0,0,5,9,1930,2007,3,1,8,8,0,0,2,2,5,4,3,1,6,852,1,0,292,780,1,4,1,5,1001,0,0,1044,0,0,1,0,2,1,3,5,7,0,0,6,1959,1,1,216,3,1,0,154,0,42,86,0,0,0.0,0,0,0,11,2007,0,0,124900
743,903231060,30,7,51,6120,1,0,3,0,3,0,2,3,2,2,0,0,2,3,1936,1950,1,1,0,0,0,0,2,1,5,4,3,1,6,873,1,0,254,784,3,1,0,4,800,0,0,1044,1,0,1,0,1,1,1,4,3,1,1,0,1959,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,2009,6,0,60000
744,903231130,30,7,51,6120,1,0,3,0,3,1,2,3,2,2,0,0,5,7,1931,1993,1,1,15,17,0,0,2,2,5,4,3,1,6,892,1,0,938,784,1,2,1,4,875,0,0,1045,0,0,1,0,2,1,2,5,7,0,0,6,1959,1,1,180,2,3,2,48,0,0,0,0,0,0.0,0,0,0,11,2009,0,0,105000
745,903232060,30,7,51,6120,1,0,3,0,3,0,2,3,2,2,0,0,5,6,1925,1999,1,1,8,8,0,0,2,2,5,4,3,1,6,900,1,0,480,784,1,3,1,5,995,0,0,1045,1,0,1,0,2,1,2,5,7,0,0,6,1959,1,1,264,3,3,2,0,15,51,0,0,0,0.0,3,0,0,3,2009,0,1,115000
2679,903231240,30,7,51,6120,1,0,3,0,3,0,2,3,2,2,0,0,5,7,1925,1950,1,1,8,8,0,0,2,2,5,4,3,1,6,902,1,0,327,784,1,2,0,5,1015,0,0,1045,1,0,1,0,3,1,2,6,6,0,0,6,1959,1,1,450,3,3,2,0,0,112,0,120,0,0.0,3,4,620,7,2006,0,1,88000
201,903234050,30,7,51,6120,1,0,3,0,3,0,2,20,0,2,0,0,6,5,1923,1950,1,1,15,17,0,0,2,2,5,4,3,1,6,903,1,0,400,788,1,2,1,5,1068,0,0,1048,0,0,1,0,2,1,2,5,7,1,4,6,1960,1,1,288,3,3,2,0,0,128,0,0,0,0.0,0,0,0,3,2010,0,0,109500
2021,903234160,30,7,60,6180,1,0,3,0,3,1,2,3,2,2,0,0,6,5,1926,1950,1,1,15,17,0,0,2,2,5,4,3,1,6,904,1,0,689,789,1,2,0,5,986,0,0,1048,0,0,1,0,2,1,2,5,7,1,4,6,1960,1,1,180,3,3,2,0,128,0,0,0,0,0.0,0,0,0,5,2007,0,0,102000
756,903458170,30,7,52,6240,1,1,3,0,3,0,2,11,2,2,0,1,4,5,1925,1950,1,1,8,8,0,0,2,2,4,4,3,1,6,904,1,0,186,792,1,2,1,4,848,0,360,1049,0,0,1,0,2,1,2,5,7,0,0,6,1961,1,2,539,3,3,2,0,23,112,0,0,0,0.0,0,0,0,1,2009,0,0,103000
1528,909253190,30,5,52,6292,1,0,3,1,3,0,2,21,2,2,0,0,6,5,1930,1950,1,1,15,17,0,0,2,2,5,0,3,1,6,923,1,0,722,793,1,2,0,5,790,0,0,1049,1,0,1,0,2,1,2,4,7,0,0,6,1962,1,1,160,2,3,2,0,141,0,0,0,0,0.0,0,0,0,4,2008,0,0,91000
2209,909256120,30,5,50,6305,1,0,3,1,3,0,2,6,2,2,0,0,5,7,1938,1950,1,1,8,8,0,0,2,3,3,0,3,1,6,926,1,0,544,793,1,4,1,5,954,0,0,1050,1,0,1,0,2,1,1,5,7,1,4,3,1962,1,1,240,2,3,2,0,0,0,0,0,0,0.0,3,0,0,6,2007,0,0,119750
1350,903235100,30,7,60,6324,1,0,2,0,3,0,2,3,1,3,0,0,4,6,1927,1950,1,1,8,8,0,0,2,2,5,0,3,1,6,932,1,0,600,795,1,1,0,5,520,0,0,1052,1,0,1,0,1,1,1,4,7,0,0,6,1962,1,1,240,2,3,2,49,0,87,0,0,0,0.0,0,0,0,5,2008,0,0,68500
1298,902134100,30,7,60,6756,1,0,3,0,3,0,2,20,2,2,0,0,5,6,1910,1950,4,1,8,8,0,0,2,2,5,3,3,1,6,941,1,0,70,796,1,2,0,4,899,0,0,1052,1,0,1,0,2,1,2,5,7,0,0,6,1964,1,1,200,2,3,1,0,0,96,0,0,0,0.0,0,0,0,9,2008,0,0,78000
1549,910203020,30,7,71,6900,1,0,3,0,3,0,2,11,2,2,0,0,5,6,1940,1955,1,1,14,14,0,0,2,2,4,3,3,1,6,945,1,0,832,796,1,4,1,5,778,0,0,1053,0,0,1,0,2,1,2,4,7,1,4,6,1965,3,1,924,5,5,2,0,25,0,0,0,0,0.0,0,0,0,2,2008,0,0,120500
740,903230100,30,7,60,6911,1,0,3,0,3,3,2,3,1,2,0,0,5,5,1924,1950,1,1,15,17,0,0,2,2,3,3,3,1,6,946,1,0,186,796,1,2,1,5,1301,0,0,1053,1,0,1,0,2,1,1,5,6,0,0,6,1965,1,2,440,3,3,2,0,0,0,0,0,0,0.0,0,0,0,10,2009,0,0,100000
1974,902100010,30,7,60,6978,1,0,3,1,3,0,2,20,0,2,0,0,5,7,1926,1980,1,1,8,8,0,0,2,3,5,3,3,1,6,951,1,0,310,796,1,2,1,5,960,0,0,1054,1,0,1,0,2,1,2,5,7,0,0,6,1966,2,2,576,3,3,2,0,0,116,0,0,0,0.0,0,0,0,4,2007,0,0,103000
1545,910200080,30,7,50,7000,1,0,3,0,3,0,2,11,2,2,0,0,6,8,1926,1998,1,1,14,14,0,0,2,3,5,3,3,1,6,952,1,0,508,796,1,2,1,5,919,0,0,1055,0,0,1,0,2,1,2,5,7,0,0,6,1966,1,1,195,3,3,1,0,0,116,0,0,0,0.0,3,0,0,7,2008,0,0,126000
2876,910203230,30,7,50,7030,1,0,3,0,3,0,2,11,2,2,0,0,4,6,1925,1950,1,1,8,8,0,0,2,2,5,3,3,1,6,960,1,0,195,798,1,3,1,5,641,0,0,1055,0,0,1,0,2,1,1,4,7,0,0,6,1967,1,1,272,3,3,0,184,0,70,0,0,0,0.0,3,0,0,3,2006,0,0,85000
1328,903201030,30,5,55,7111,1,0,2,1,3,0,2,3,2,2,0,0,5,7,1928,1983,1,1,16,15,0,0,2,3,5,3,3,1,6,960,1,0,294,799,1,2,1,5,1143,0,0,1055,0,0,1,0,2,1,2,5,7,1,1,6,1968,1,1,288,3,3,2,265,0,0,0,0,0,0.0,4,0,0,7,2008,0,0,138000
177,902128170,30,7,60,7200,1,0,3,0,3,1,2,20,2,2,0,0,5,7,1940,1992,1,1,8,8,0,0,2,3,4,3,3,1,2,964,1,0,422,803,1,2,1,5,804,0,0,1055,1,0,1,0,2,1,3,4,7,2,4,2,1969,1,1,240,3,3,2,0,0,154,0,0,0,0.0,3,0,0,2,2010,0,1,119000
2698,903458010,30,7,60,7200,1,0,3,0,3,1,2,11,2,2,0,0,6,6,1930,1950,1,1,14,14,0,0,2,2,5,3,3,1,2,967,1,0,166,808,1,2,1,3,984,0,0,1056,0,0,1,0,3,1,2,6,7,0,0,6,1970,1,1,308,3,3,0,0,0,164,0,0,0,0.0,0,0,0,3,2006,7,4,90000
723,902402150,30,7,60,7200,1,0,3,0,3,0,2,20,2,2,0,0,5,4,1910,2006,3,1,8,13,0,0,2,2,5,3,3,1,2,969,1,0,420,808,2,2,0,5,1022,0,0,1056,1,0,1,0,2,1,2,4,2,0,0,6,1970,1,1,280,3,3,2,0,30,226,0,0,0,0.0,0,0,0,6,2009,0,0,85000
1364,903455140,30,7,60,7200,1,0,3,0,3,1,2,11,2,2,0,0,6,7,1925,1992,1,1,14,14,0,0,2,2,4,3,3,1,2,976,1,0,115,808,1,3,1,5,1040,0,0,1056,1,0,1,0,2,1,2,5,7,0,0,6,1971,1,2,320,3,3,2,0,132,0,0,0,0,0.0,0,0,0,7,2008,0,0,127500
1981,902128160,30,7,60,7200,1,0,3,0,3,0,2,20,2,2,0,0,5,8,1940,1950,1,1,14,14,0,0,2,2,4,3,3,1,2,1030,1,0,501,810,1,4,1,5,1072,0,0,1056,2,0,1,0,2,1,2,5,7,2,4,6,1971,1,2,379,3,3,2,0,0,0,0,0,0,0.0,0,0,0,5,2007,0,0,130000
2199,909251030,30,5,54,7223,1,0,3,0,3,0,2,6,2,2,0,0,5,5,1926,1950,3,1,13,10,0,0,2,2,3,3,3,1,2,1033,1,0,232,811,1,2,1,5,1422,0,0,1057,0,0,1,0,3,1,2,6,7,0,0,6,1972,1,1,352,3,3,2,0,0,64,0,0,0,0.0,3,0,0,4,2007,0,0,136500
2873,910200020,30,7,50,7288,1,0,3,0,3,0,2,11,0,2,0,0,5,6,1942,1950,1,1,8,8,0,0,2,2,4,3,3,1,2,1052,1,0,190,813,1,2,0,5,976,0,0,1057,1,0,1,0,2,1,2,5,7,0,0,6,1972,1,1,215,3,3,0,160,0,0,0,0,0,0.0,0,0,0,8,2006,0,2,102000
1520,909177120,30,5,60,7290,1,0,3,0,3,1,2,21,2,2,0,0,7,8,1921,1950,1,1,16,15,0,0,2,2,5,3,3,1,2,1086,1,0,680,814,1,4,1,5,1424,0,0,1059,1,0,1,0,2,1,2,7,7,1,4,2,1972,1,1,312,3,3,2,0,0,90,0,0,0,0.0,0,0,0,4,2008,0,0,168000
1552,910206110,30,7,60,7392,1,0,3,0,3,0,2,11,2,2,0,0,5,7,1930,1995,1,1,15,17,0,0,2,2,5,3,3,1,2,1094,1,0,294,816,1,2,1,4,912,0,0,1060,1,0,1,0,2,1,2,5,7,0,0,6,1973,2,1,360,3,3,2,0,90,0,0,0,0,0.0,0,0,0,5,2008,0,0,99500
708,902204080,30,7,62,7404,1,0,3,0,3,1,2,20,2,2,0,0,4,6,1920,1950,1,1,8,8,0,0,2,2,5,3,3,1,2,1148,1,0,300,816,1,2,1,5,861,0,0,1060,1,0,2,0,2,1,2,5,7,0,0,6,1973,1,2,288,3,3,0,0,0,128,0,0,0,0.0,0,0,0,11,2009,9,0,80000
2646,902110130,30,7,56,7741,1,1,3,0,3,0,2,20,2,2,0,0,6,5,1924,1950,1,1,8,8,0,0,2,2,5,3,3,1,3,1201,1,0,301,816,1,3,0,4,1032,0,0,1062,1,0,1,0,2,1,2,5,7,0,0,6,1977,1,1,280,3,3,2,0,0,112,0,0,0,0.0,3,0,0,6,2006,4,1,108000
2654,902206020,30,7,52,7830,1,0,3,0,3,0,2,20,2,2,0,0,3,5,1921,1950,1,1,0,0,0,0,2,2,5,3,3,1,3,1213,1,0,384,816,1,2,1,5,492,0,0,1065,0,0,1,0,1,1,2,3,7,0,0,6,1977,1,1,200,2,3,0,0,0,78,0,0,0,0.0,0,0,0,6,2006,0,0,61500
