Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
116,534176060,20,RL,78,9360,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1972,2006,Hip,CompShg,Plywood,Plywood,None,444,TA,TA,CBlock,TA,TA,No,Unf,645,Unf,691,811,735,GasA,TA,Y,SBrkr,1381,0,0,1012,0,0,1,0,3,1,Gd,5,Typ,1,TA,Attchd,2007,RFn,2,676,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,3,2010,WD ,Normal,197500
1247,535302130,20,RL,102,9373,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,492,TA,TA,CBlock,TA,TA,No,Unf,648,Unf,694,671,738,GasA,TA,Y,SBrkr,1152,0,0,1012,0,0,1,0,3,1,TA,6,Typ,0,NA,Detchd,2007,Unf,2,636,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2008,WD ,Normal,137500
2733,905402110,20,RL,75,9375,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,500,TA,Gd,CBlock,TA,TA,No,Unf,656,Unf,712,776,738,GasA,Ex,Y,SBrkr,1350,0,0,1013,0,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,2007,RFn,2,504,TA,TA,Y,237,0,0,0,0,0,NA,NA,NA,0,6,2006,WD ,Normal,146000
1440,907187080,20,RL,93,9382,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,504,TA,TA,PConc,TA,TA,No,Unf,658,Unf,755,503,738,GasA,Ex,Y,SBrkr,1479,0,0,1014,0,0,1,0,3,1,Gd,6,Typ,0,NA,Attchd,2007,RFn,2,577,TA,TA,Y,120,25,0,0,0,0,NA,NA,NA,0,7,2008,WD ,Normal,191000
894,908201040,20,RL,50,9405,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,9,1947,2008,Hip,CompShg,VinylSd,VinylSd,None,504,TA,Ex,CBlock,TA,TA,No,Unf,659,Unf,841,229,739,GasA,Ex,Y,SBrkr,698,0,0,1015,0,0,1,0,2,1,TA,4,Typ,0,NA,NA,2007,NA,0,0,NA,NA,Y,0,200,0,0,0,0,NA,NA,NA,0,6,2009,WD ,Normal,118000
2190,908250100,20,RL,68,9450,Pave,NA,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,514,TA,TA,CBlock,TA,TA,No,Unf,663,Unf,906,321,740,GasA,Ex,Y,SBrkr,894,0,0,1017,0,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,2007,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2007,WD ,Abnorml,110000
1666,527403310,20,RL,63,9457,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,1990,Gable,CompShg,MetalSd,MetalSd,None,567,TA,TA,CBlock,TA,TA,No,Unf,672,Unf,955,252,741,GasA,TA,Y,SBrkr,1422,0,0,1020,0,0,1,0,3,1,TA,7,Min2,0,NA,Detchd,2007,Unf,2,576,TA,TA,Y,252,0,0,0,0,0,NA,GdWo,NA,0,9,2007,WD ,Normal,155000
1244,535180100,20,RL,75,9464,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1958,1958,Hip,CompShg,MetalSd,MetalSd,None,604,TA,Gd,CBlock,TA,TA,No,Unf,680,Unf,1037,1065,742,GasA,Gd,Y,SBrkr,1080,0,0,1020,0,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,2007,Unf,1,288,TA,TA,Y,0,0,0,0,130,0,NA,NA,NA,0,6,2008,WD ,Normal,136000
1979,902110010,30,RM,56,3153,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1990,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,Gd,TA,BrkTil,Gd,NA,Av,ALQ,690,Unf,0,279,742,GasA,Gd,Y,SBrkr,967,0,0,1020,1,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1935,Unf,1,180,Fa,TA,N,0,0,26,0,0,0,NA,NA,NA,0,7,2007,WD ,Normal,99900
1547,910202050,30,RM,40,3636,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,BrkFace,0,Gd,TA,BrkTil,Gd,TA,Gd,ALQ,696,Unf,0,395,744,GasA,Fa,N,SBrkr,796,0,0,1022,1,0,1,0,2,1,TA,5,Typ,0,NA,NA,1940,NA,0,0,NA,NA,N,0,0,100,0,0,0,NA,MnPrv,NA,0,1,2008,WD ,Normal,55000
2238,910202030,30,RM,46,3672,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1Story,5,7,1922,1950,Gable,CompShg,Stucco,Stucco,BrkFace,0,Gd,TA,BrkTil,Gd,TA,Gd,ALQ,700,Unf,0,901,745,GasA,Ex,Y,SBrkr,816,0,0,1022,1,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1940,Unf,1,100,Fa,Fa,N,0,0,96,0,0,0,NA,NA,NA,0,9,2007,WD ,Normal,75200
1988,902207010,30,RM,40,3880,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,9,1945,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,700,Unf,0,132,747,GasA,Gd,Y,SBrkr,866,0,0,1025,0,0,1,0,2,1,Gd,4,Typ,0,NA,NA,1941,NA,0,0,NA,NA,Y,58,42,0,0,0,0,NA,NA,NA,0,8,2007,WD ,Normal,110500
898,908229020,30,RL,56,4060,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,Gd,TA,PConc,Gd,TA,Gd,ALQ,701,Unf,0,138,747,GasA,Ex,Y,SBrkr,864,0,0,1025,1,0,1,0,2,1,TA,4,Typ,0,NA,NA,1946,NA,0,0,NA,NA,Y,0,96,0,0,0,0,NA,NA,NA,0,7,2009,WD ,Normal,99900
2690,903430130,30,RM,153,4118,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,Gd,TA,CBlock,Gd,TA,Gd,ALQ,708,Unf,0,481,747,Grav,Fa,N,FuseA,693,0,0,1026,1,0,1,0,2,1,Fa,4,Typ,0,NA,NA,1947,NA,0,0,NA,NA,N,0,20,0,0,0,0,NA,NA,NA,0,3,2006,WD ,Normal,52500
1221,534451170,30,RL,56,4130,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,6,1935,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Gd,TA,CBlock,Gd,TA,Gd,ALQ,710,Unf,0,748,750,GasA,Gd,Y,SBrkr,729,0,0,1026,1,0,1,0,2,1,TA,5,Maj2,0,NA,NA,1947,NA,0,0,NA,NA,N,0,0,0,0,0,0,NA,NA,NA,0,7,2008,WD ,Normal,52000
2188,908226180,30,RH,70,4270,Pave,NA,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,Gd,TA,BrkTil,Gd,TA,Mn,BLQ,712,Unf,0,789,756,GasA,Ex,Y,SBrkr,774,0,0,1027,0,0,1,0,3,1,Gd,6,Typ,0,NA,NA,1948,NA,0,0,NA,NA,Y,0,0,286,0,0,0,NA,NA,NA,0,5,2007,WD ,Normal,79000
2207,909254140,30,RL,40,4280,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,6,1913,2002,Gable,CompShg,WdShing,Stucco,BrkFace,0,Gd,TA,PConc,Gd,TA,Mn,BLQ,725,Unf,0,319,756,GasA,TA,N,SBrkr,694,0,0,1027,0,0,1,0,2,1,Gd,4,Typ,1,Gd,Detchd,1948,Unf,1,352,Gd,TA,P,0,0,34,0,0,0,NA,MnPrv,NA,0,3,2007,WD ,Normal,90350
1977,902106120,30,RM,56,4480,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1922,1950,Gable,CompShg,AsbShng,AsbShng,BrkFace,0,Gd,TA,PConc,Gd,TA,Mn,BLQ,728,Unf,0,252,756,GasA,TA,N,FuseF,1022,0,0,1028,0,0,1,0,2,1,Fa,4,Typ,1,Gd,Detchd,1950,Unf,1,184,TA,Fa,N,0,122,20,0,0,0,NA,MnPrv,NA,0,2,2007,WD ,Normal,89500
172,902106130,30,RM,56,4485,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,7,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,Gd,TA,PConc,Gd,TA,Mn,BLQ,731,Unf,0,624,756,GasA,TA,Y,SBrkr,936,0,0,1029,1,0,1,0,2,1,TA,5,Typ,1,Gd,NA,1950,NA,0,0,NA,NA,P,51,0,135,0,0,0,NA,MnPrv,NA,0,5,2010,WD ,Normal,109500
176,902125160,30,RM,47,4608,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,TA,Gd,CBlock,Gd,TA,Mn,BLQ,732,Unf,0,0,757,GasA,TA,Y,SBrkr,747,0,0,1030,0,0,1,0,2,1,TA,4,Typ,0,NA,Attchd,1950,Unf,1,220,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2010,WD ,Normal,80000
1290,902105130,30,RM,60,4800,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,4,1940,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,TA,TA,CBlock,Gd,TA,Mn,BLQ,732,Unf,0,150,765,GasA,TA,Y,SBrkr,672,0,0,1031,1,0,1,0,2,1,TA,4,Typ,0,NA,Detchd,1950,Unf,1,256,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,8,2008,WD ,Normal,64000
2040,903458060,30,RM,40,4800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1916,1990,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,TA,TA,CBlock,Gd,TA,Mn,BLQ,734,Unf,0,0,765,GasA,Ex,Y,FuseA,1196,0,0,1032,0,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1951,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2007,WD ,Normal,109900
286,909100080,30,RL,67,4853,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Artery,Norm,1Fam,1Story,5,6,1924,1999,Gable,CompShg,MetalSd,VinylSd,BrkFace,0,TA,TA,BrkTil,Gd,TA,Mn,BLQ,734,Unf,0,0,765,GasA,Fa,N,FuseA,1296,0,0,1032,0,0,1,0,2,1,Fa,5,Typ,1,Gd,Detchd,1951,Unf,1,260,TA,TA,Y,0,0,36,0,0,0,NA,MnPrv,NA,0,5,2010,WD ,Normal,104000
194,903225150,30,RM,50,5000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,Gd,TA,Mn,BLQ,737,Unf,0,0,765,GasA,TA,N,FuseF,765,0,0,1032,0,0,1,0,2,1,Gd,4,Typ,0,NA,Detchd,1952,Unf,1,200,Fa,TA,P,135,0,41,0,0,0,NA,MnPrv,NA,0,4,2010,WD ,Normal,87000
1513,909100150,30,RL,67,5142,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,7,1923,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,Gd,TA,Mn,BLQ,748,Unf,0,624,768,GasA,TA,Y,SBrkr,949,343,0,1032,0,0,1,0,3,1,Gd,6,Typ,0,NA,Detchd,1953,Unf,1,205,TA,TA,N,0,0,183,0,0,0,NA,NA,NA,0,6,2008,WD ,Normal,108000
2704,904302020,30,RL,50,5220,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,5,3,1936,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0,TA,TA,BrkTil,Gd,TA,Mn,BLQ,749,Unf,0,248,768,GasA,Gd,Y,SBrkr,879,0,0,1034,1,0,1,0,2,1,TA,4,Typ,0,NA,Detchd,1954,Unf,1,180,TA,TA,P,0,108,0,0,0,0,NA,NA,NA,0,1,2006,WD ,Normal,80000
1285,902100030,30,RM,30,5232,Pave,Grvl,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1925,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Gd,TA,Mn,BLQ,760,Unf,0,276,768,GasA,Gd,N,FuseP,764,0,0,1036,0,0,1,0,2,1,TA,4,Typ,0,NA,Detchd,1954,Unf,2,504,TA,TA,N,0,0,0,0,0,0,NA,NA,NA,0,6,2008,WD ,Normal,73000
615,534450150,30,RL,50,5330,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,Gd,TA,Mn,BLQ,763,Unf,0,993,768,GasA,Gd,Y,SBrkr,708,0,0,1036,1,0,1,0,2,1,Fa,5,Typ,0,NA,NA,1954,NA,0,0,NA,NA,Y,164,0,0,0,0,0,NA,NA,NA,0,12,2009,WD ,Normal,82500
131,534451150,30,RL,55,5350,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,2,1940,1966,Gable,CompShg,Wd Sdng,Plywood,None,0,TA,Po,CBlock,Gd,TA,NA,BLQ,764,Unf,0,228,768,GasA,Ex,Y,SBrkr,1306,0,0,1038,0,0,1,0,3,1,Fa,6,Mod,0,NA,NA,1954,NA,0,0,NA,NA,Y,263,0,0,0,0,0,NA,GdWo,Shed,450,5,2010,WD ,Normal,76500
663,535383060,30,RL,90,5400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,2,5,1940,1950,Gable,CompShg,Stucco,Stucco,None,0,TA,TA,PConc,Gd,TA,NA,BLQ,769,Unf,0,363,768,GasA,Gd,N,FuseA,599,0,0,1039,0,0,1,0,2,1,Gd,4,Typ,0,NA,NA,1954,NA,0,0,NA,NA,N,0,81,0,0,0,0,NA,NA,NA,0,6,2009,WD ,Normal,59000
1258,535380110,30,RL,60,5400,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1940,2005,Gambrel,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,NA,BLQ,775,Unf,0,600,768,GasA,Gd,Y,SBrkr,672,0,0,1040,0,0,1,0,2,1,TA,4,Typ,0,NA,Detchd,1954,Unf,1,308,TA,TA,N,88,108,0,0,0,0,NA,NA,NA,0,7,2008,WD ,Normal,86900
1952,535382150,30,RL,60,5400,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Gd,TA,NA,BLQ,775,Unf,0,882,768,GasA,Ex,Y,FuseA,691,0,0,1040,0,0,1,0,2,1,Ex,4,Typ,0,NA,Detchd,1954,Unf,1,216,Fa,TA,N,0,20,94,0,0,0,NA,NA,NA,0,1,2007,WD ,Abnorml,86000
1296,902128075,30,RM,60,5400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,7,6,1920,2006,Gable,CompShg,Stucco,Stucco,None,0,TA,TA,CBlock,Gd,TA,NA,BLQ,776,Unf,0,396,768,GasA,TA,Y,SBrkr,1027,0,0,1040,0,0,1,0,2,1,Gd,5,Typ,1,TA,NA,1954,NA,0,0,NA,NA,N,0,28,0,0,0,0,NA,NA,NA,0,2,2008,WD ,Normal,120000
2598,535376100,30,RL,60,5400,Pave,NA,Reg,Lvl,AllPub,Corner,Sev,OldTown,Norm,Norm,1Fam,1Story,5,6,1921,1968,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,Gd,TA,NA,BLQ,777,Unf,0,430,768,GasA,Ex,Y,SBrkr,1073,0,0,1040,0,0,1,0,2,1,TA,4,Typ,0,NA,Detchd,1954,Unf,1,326,TA,TA,Y,0,0,112,0,0,0,NA,NA,NA,0,12,2006,WD ,Abnorml,108480
1514,909100170,30,RL,67,5604,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1925,1950,Gable,CompShg,Stucco,Stucco,None,0,TA,TA,CBlock,Gd,TA,NA,BLQ,780,Unf,0,698,768,GasA,TA,N,FuseA,864,0,0,1040,0,0,1,0,2,1,TA,5,Typ,0,NA,NA,1956,NA,0,0,NA,NA,Y,0,0,96,0,0,0,NA,NA,NA,0,4,2008,WD ,Normal,98000
2647,902111010,30,RM,50,5633,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,Stucco,None,0,TA,TA,BrkTil,Gd,TA,NA,BLQ,782,Unf,0,698,768,GasA,TA,Y,SBrkr,844,0,0,1040,0,0,2,0,2,1,TA,5,Typ,0,NA,Detchd,1956,Unf,1,216,TA,TA,N,50,81,123,0,0,0,NA,NA,NA,0,7,2006,WD ,Normal,111500
2644,902109010,30,RM,70,5684,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1930,2005,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Gd,TA,No,BLQ,784,Unf,0,506,773,GasA,Ex,Y,FuseA,813,0,0,1040,0,0,1,0,2,1,Gd,5,Typ,0,NA,Detchd,1956,Unf,1,270,Fa,Fa,N,0,113,0,0,0,0,NA,NA,NA,0,6,2006,WD ,Normal,110000
2657,902207110,30,RM,48,5747,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,4,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,Gd,TA,No,BLQ,804,Unf,0,0,776,GasA,Gd,Y,SBrkr,840,0,0,1040,0,0,1,0,2,1,Fa,5,Typ,0,NA,Detchd,1956,Unf,1,250,TA,Fa,N,112,0,0,0,0,0,NA,NA,NA,0,6,2006,WD ,Normal,64000
711,902206260,30,RM,50,5784,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,8,1938,1996,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,Gd,TA,No,BLQ,809,Unf,0,399,780,GasA,Gd,Y,FuseA,886,0,0,1040,0,0,1,0,2,1,TA,4,Typ,0,NA,Attchd,1956,Unf,1,273,TA,TA,Y,144,20,80,0,0,0,NA,NA,NA,0,12,2009,WD ,Normal,91300
2557,534451130,30,RL,52,5825,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,5,1926,1953,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,PConc,Gd,TA,No,BLQ,816,Unf,0,265,780,GasA,Gd,Y,SBrkr,747,0,0,1040,0,0,1,0,1,1,TA,5,Typ,0,NA,Detchd,1956,Unf,2,528,TA,TA,Y,0,0,32,0,0,0,NA,NA,NA,0,6,2006,WD ,Normal,79900
2556,534451120,30,RL,51,5900,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1923,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,Gd,TA,No,GLQ,824,Unf,0,232,780,GasA,TA,Y,FuseA,869,0,0,1040,0,0,1,0,2,1,Fa,4,Typ,0,NA,NA,1957,NA,0,0,NA,NA,Y,0,0,0,0,0,0,NA,NA,NA,0,8,2006,WD ,Normal,85500
709,902205010,30,RM,50,5925,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,4,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,BrkTil,Gd,TA,No,GLQ,824,Unf,0,235,780,GasA,Fa,N,FuseA,612,0,0,1040,0,0,1,0,1,1,TA,4,Typ,0,NA,Detchd,1957,Unf,1,308,TA,Fa,N,0,0,25,0,0,0,NA,NA,NA,0,10,2009,WD ,Normal,45000
1984,902202070,30,RM,50,5925,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1937,2000,Hip,CompShg,Stucco,Stucco,None,0,TA,TA,BrkTil,Gd,TA,No,GLQ,826,Unf,0,281,780,GasA,TA,Y,SBrkr,1131,0,0,1040,0,0,1,0,2,1,TA,7,Typ,0,NA,Detchd,1957,Unf,2,672,TA,TA,Y,0,72,0,0,0,0,NA,MnPrv,NA,0,3,2007,WD ,Alloca,89471
2684,903235020,30,RM,50,6000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1921,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0,TA,TA,CBlock,Gd,TA,No,GLQ,832,Unf,0,624,780,GasA,Gd,Y,SBrkr,616,0,0,1040,1,0,1,0,2,1,TA,4,Typ,0,NA,Detchd,1957,Unf,1,205,TA,TA,Y,0,0,129,0,0,0,NA,NA,NA,0,6,2006,WD ,Normal,89000
1336,903226150,30,RM,50,6000,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1924,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Fa,BrkTil,Gd,TA,No,GLQ,833,Unf,0,765,780,GasA,Ex,Y,SBrkr,949,0,0,1040,1,0,1,0,2,1,TA,5,Typ,1,Fa,Detchd,1958,Unf,2,370,TA,TA,Y,0,0,48,0,0,0,NA,NA,NA,0,7,2008,WD ,Normal,119000
1986,902205130,30,RM,50,6000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,Gd,TA,No,GLQ,836,Unf,0,967,780,GasA,Gd,Y,FuseA,960,0,0,1041,0,0,1,0,2,1,Fa,5,Typ,0,NA,Detchd,1958,Unf,1,308,TA,TA,Y,0,0,168,0,0,0,NA,NA,NA,0,7,2007,WD ,Normal,108500
2683,903234030,30,RM,50,6000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,6,1925,1980,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,BrkTil,Gd,TA,No,GLQ,846,Unf,0,1158,780,GasA,Gd,Y,SBrkr,1103,0,0,1042,0,0,1,0,2,1,Gd,5,Typ,1,Gd,Detchd,1958,Unf,2,440,TA,TA,Y,166,120,0,0,0,0,NA,MnPrv,NA,0,7,2006,WD ,Normal,110500
2245,911128020,30,C (all),60,6060,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,9,1930,2007,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,Gd,TA,No,GLQ,852,Unf,0,292,780,GasA,Ex,Y,SBrkr,1001,0,0,1044,0,0,1,0,2,1,Gd,5,Typ,0,NA,Detchd,1959,Unf,1,216,TA,Po,N,154,0,42,86,0,0,NA,NA,NA,0,11,2007,WD ,Normal,124900
743,903231060,30,RM,51,6120,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,2,3,1936,1950,Gable,CompShg,AsbShng,AsbShng,None,0,TA,Fa,BrkTil,Gd,TA,No,GLQ,873,Unf,0,254,784,Grav,Fa,N,FuseA,800,0,0,1044,1,0,1,0,1,1,Fa,4,Maj1,1,Po,NA,1959,NA,0,0,NA,NA,N,0,0,0,0,0,0,NA,NA,NA,0,1,2009,ConLw,Normal,60000
744,903231130,30,RM,51,6120,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1931,1993,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Gd,TA,No,GLQ,892,Unf,0,938,784,GasA,TA,Y,FuseA,875,0,0,1045,0,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1959,Unf,1,180,Fa,TA,Y,48,0,0,0,0,0,NA,NA,NA,0,11,2009,WD ,Normal,105000
745,903232060,30,RM,51,6120,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,6,1925,1999,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,Gd,TA,No,GLQ,900,Unf,0,480,784,GasA,Gd,Y,SBrkr,995,0,0,1045,1,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1959,Unf,1,264,TA,TA,Y,0,15,51,0,0,0,NA,MnPrv,NA,0,3,2009,WD ,Abnorml,115000
